policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,109,254,6.62,0.0,optimal,0,0,6.91657970007509,6.919362759999785
gcnn:baseline,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,83,237,6.72,0.0,optimal,0,0,7.066698368638754,7.129178768000202
gcnn:baseline,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,85,255,6.97,0.0,optimal,0,0,7.350481707602739,7.413175221000529
gcnn:baseline,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,79,214,6.9,0.0,optimal,0,0,7.226646885275841,7.285415931999523
gcnn:baseline,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,81,255,7.42,0.0,optimal,0,0,7.67075452581048,7.730986142999427
gcnn:baseline,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,89,260,5.92,0.0,optimal,0,0,6.210735162720084,6.26217231299961
gcnn:mean_convolution,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,85,218,6.76,0.0,optimal,0,0,7.03796252142638,7.10506460599936
gcnn:mean_convolution,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,89,265,7.0,0.0,optimal,0,0,7.368527095764875,7.438781646999814
gcnn:mean_convolution,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,85,248,7.04,0.0,optimal,0,0,7.314417912624776,7.381566079999175
gcnn:mean_convolution,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,77,256,7.32,0.0,optimal,0,0,7.62925829552114,7.690294686000016
gcnn:mean_convolution,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,103,280,6.2,0.0,optimal,0,0,6.420106383040547,6.491471475000253
gcnn:no_prenorm,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,81,214,6.7,0.0,optimal,0,0,7.052720019593835,7.113901357000032
gcnn:no_prenorm,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,85,262,7.03,0.0,optimal,0,0,7.329070343635976,7.392655412999375
gcnn:no_prenorm,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,85,254,7.0,0.0,optimal,0,0,7.261151573620737,7.321557446999577
gcnn:no_prenorm,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,81,216,7.44,0.0,optimal,0,0,7.713010414503515,7.765902359999927
gcnn:no_prenorm,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_18/instance_18.lp,89,261,5.99,0.0,optimal,0,0,6.254396663047373,6.310372103000191
internal:relpscost,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,11,100,7.81,0.0,optimal,19,1,8.112855681218207,8.116122045999873
internal:relpscost,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,16,117,8.05,0.0,optimal,26,1,8.385215627029538,8.38908609200007
internal:relpscost,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,13,116,8.05,0.0,optimal,26,1,8.345256843604147,8.34827939599927
internal:relpscost,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,11,117,8.16,0.0,optimal,25,1,8.42035651486367,8.423402290000013
internal:relpscost,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,20,124,8.17,0.0,optimal,28,0,8.492990460246801,8.496027647000119
ml-competitor:extratrees_gcnn_agg,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,83,181,7.61,0.0,optimal,0,0,8.07735922653228,8.080298822999794
ml-competitor:extratrees_gcnn_agg,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,110,237,8.54,0.0,optimal,0,0,9.071519874036312,9.075096954999935
ml-competitor:extratrees_gcnn_agg,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,81,192,7.95,0.0,optimal,0,0,8.336687355302274,8.339889674000005
ml-competitor:extratrees_gcnn_agg,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,89,210,7.87,0.0,optimal,0,0,8.33900205232203,8.34206384800018
ml-competitor:extratrees_gcnn_agg,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,109,239,8.4,0.0,optimal,0,0,8.973550650291145,8.97681598500003
ml-competitor:lambdamart_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,65,193,6.72,0.0,optimal,0,0,6.97729377169162,6.979862892999336
ml-competitor:lambdamart_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,92,222,7.09,0.0,optimal,0,0,7.364240376278758,7.366905550999945
ml-competitor:lambdamart_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,65,173,6.78,0.0,optimal,0,0,7.051674049347639,7.054140516999723
ml-competitor:lambdamart_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,57,178,6.66,0.0,optimal,0,0,6.897409712895751,6.899661020999702
ml-competitor:lambdamart_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,88,203,7.01,0.0,optimal,0,0,7.257134605199099,7.259645711000303
ml-competitor:svmrank_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,67,177,6.99,0.0,optimal,0,0,7.20350644364953,7.206148430999747
ml-competitor:svmrank_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,80,203,7.42,0.0,optimal,0,0,7.758981814607978,7.761812918000032
ml-competitor:svmrank_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,61,166,7.12,0.0,optimal,0,0,7.3860096065327525,7.388602600000013
ml-competitor:svmrank_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,71,187,7.14,0.0,optimal,0,0,7.377622724510729,7.38010648799991
ml-competitor:svmrank_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,84,221,7.52,0.0,optimal,0,0,7.776056588627398,7.7786519399996905
gcnn:baseline,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,59,156,6.81,0.0,optimal,0,0,6.992976753041148,7.032486349999999
gcnn:baseline,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,63,185,7.14,0.0,optimal,0,0,7.32509923260659,7.368760665999616
gcnn:baseline,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,59,190,7.04,0.0,optimal,0,0,7.223765761591494,7.2628179479997925
gcnn:baseline,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,55,167,6.96,0.0,optimal,0,0,7.118861663155258,7.143556582000201
gcnn:baseline,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,58,185,6.94,0.0,optimal,0,0,7.17176139075309,7.211801957000716
gcnn:mean_convolution,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,51,145,6.71,0.0,optimal,0,0,6.95305104739964,6.989615297000455
gcnn:mean_convolution,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,68,174,7.18,0.0,optimal,0,0,7.456744293682277,7.504326825999669
gcnn:mean_convolution,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,59,169,7.06,0.0,optimal,0,0,7.252512210048735,7.293308715999956
gcnn:mean_convolution,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,57,170,6.96,0.0,optimal,0,0,7.2273021545261145,7.254698656000073
gcnn:mean_convolution,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,61,201,7.02,0.0,optimal,0,0,7.264389760792255,7.297733935999531
gcnn:no_prenorm,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,61,172,6.82,0.0,optimal,0,0,6.953974201343954,6.994524071000342
gcnn:no_prenorm,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,65,186,7.09,0.0,optimal,0,0,7.29860913939774,7.342731409999942
gcnn:no_prenorm,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,63,191,7.0,0.0,optimal,0,0,7.233064443804324,7.269521764000274
gcnn:no_prenorm,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,59,159,6.86,0.0,optimal,0,0,7.059714639559388,7.100193420999858
gcnn:no_prenorm,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_19/instance_19.lp,66,182,7.19,0.0,optimal,0,0,7.4759917529299855,7.522332751999784
internal:relpscost,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,635,977,19.54,0.0,optimal,247,0,21.151914657093585,21.160835751000377
internal:relpscost,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,707,1083,20.46,0.0,optimal,282,0,22.130182286724448,22.137562525999783
internal:relpscost,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,625,986,19.32,0.0,optimal,268,0,20.77013078611344,20.77746905499953
internal:relpscost,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,775,1125,20.75,0.0,optimal,268,0,22.351327476091683,22.35994747099994
internal:relpscost,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,621,968,19.6,0.0,optimal,261,0,21.143486778251827,21.1517301089998
ml-competitor:extratrees_gcnn_agg,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,841,1266,26.25,0.0,optimal,0,0,27.90299346484244,27.914153746999546
ml-competitor:extratrees_gcnn_agg,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,927,1303,28.28,0.0,optimal,0,0,29.879481744021177,29.89073012299923
ml-competitor:extratrees_gcnn_agg,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,913,1350,27.78,0.0,optimal,0,0,29.457656442187726,29.468625363000683
ml-competitor:extratrees_gcnn_agg,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,947,1373,27.81,0.0,optimal,0,0,29.386180731467903,29.396655460999682
ml-competitor:extratrees_gcnn_agg,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,999,1459,28.88,0.0,optimal,0,0,30.476008103229105,30.4878705860001
ml-competitor:lambdamart_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,745,1164,15.4,0.0,optimal,0,0,16.639302938245237,16.64544256099998
ml-competitor:lambdamart_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,761,1173,15.65,0.0,optimal,0,0,16.874498496763408,16.880911901000218
ml-competitor:lambdamart_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,797,1264,15.53,0.0,optimal,0,0,16.666801084764302,16.67274836100023
ml-competitor:lambdamart_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,809,1203,15.78,0.0,optimal,0,0,16.89542419835925,16.901450434000253
ml-competitor:lambdamart_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,793,1206,15.36,0.0,optimal,0,0,16.317652847617865,16.323283556000206
ml-competitor:svmrank_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,751,1161,20.29,0.0,optimal,0,0,21.480483535677195,21.487909553999998
ml-competitor:svmrank_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,779,1142,20.4,0.0,optimal,0,0,21.586228276602924,21.59421010999995
ml-competitor:svmrank_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,829,1196,20.58,0.0,optimal,0,0,21.5617105262354,21.57016436000049
ml-competitor:svmrank_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,849,1246,21.19,0.0,optimal,0,0,22.54256333503872,22.551346659000046
ml-competitor:svmrank_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,839,1187,20.72,0.0,optimal,0,0,21.68194925505668,21.68964499699996
gcnn:baseline,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,629,1013,13.49,0.0,optimal,0,0,14.388983023352921,14.744740248000198
gcnn:baseline,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,693,1011,14.27,0.0,optimal,0,0,15.082540810108185,15.47149804699984
gcnn:baseline,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,653,983,13.81,0.0,optimal,0,0,14.518649902194738,14.977121990000342
gcnn:baseline,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,699,1049,13.77,0.0,optimal,0,0,14.438493248075247,14.901418624999678
gcnn:baseline,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,657,1017,13.45,0.0,optimal,0,0,14.039325249381363,14.475634017999255
gcnn:mean_convolution,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,669,1022,14.02,0.0,optimal,0,0,14.861903198063374,15.37612991199967
gcnn:mean_convolution,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,681,990,14.39,0.0,optimal,0,0,15.342011875472963,15.86527117300011
gcnn:mean_convolution,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,653,984,14.21,0.0,optimal,0,0,14.680644704960287,15.27198461199987
gcnn:mean_convolution,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,679,1024,14.16,0.0,optimal,0,0,14.846726819872856,15.365024589000313
gcnn:mean_convolution,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,669,1034,13.88,0.0,optimal,0,0,14.500615400262177,15.013223205999566
gcnn:no_prenorm,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,629,969,13.47,0.0,optimal,0,0,14.363839865662158,14.814722617999905
gcnn:no_prenorm,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,695,1059,14.51,0.0,optimal,0,0,15.32818001974374,15.826597338999818
gcnn:no_prenorm,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,651,1008,14.03,0.0,optimal,0,0,14.543422776274383,15.062379717000113
gcnn:no_prenorm,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,643,960,13.67,0.0,optimal,0,0,14.280332625843585,14.713412187999893
gcnn:no_prenorm,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_20/instance_20.lp,659,1051,13.61,0.0,optimal,0,0,14.287773207761347,14.724490904999584
internal:relpscost,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,19,159,10.58,0.0,optimal,60,0,11.184682730585337,11.189449981000507
internal:relpscost,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,31,156,10.19,0.0,optimal,45,1,10.855966337956488,10.860217864999868
internal:relpscost,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,27,145,10.14,0.0,optimal,48,1,10.65972107835114,10.663316742999996
internal:relpscost,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,19,129,10.22,0.0,optimal,41,1,10.689892318099737,10.693682187999912
internal:relpscost,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,27,149,10.37,0.0,optimal,50,1,10.925049730576575,10.928964114999872
ml-competitor:extratrees_gcnn_agg,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,168,386,10.04,0.0,optimal,0,0,10.77473417762667,10.77864335600043
ml-competitor:extratrees_gcnn_agg,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,126,262,8.79,0.0,optimal,0,0,9.441103609278798,9.444628578999982
ml-competitor:extratrees_gcnn_agg,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,111,267,8.75,0.0,optimal,0,0,9.32761617563665,9.330981510000129
ml-competitor:extratrees_gcnn_agg,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,134,307,9.04,0.0,optimal,0,0,9.561663646250963,9.56505184300022
ml-competitor:extratrees_gcnn_agg,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,149,338,9.24,0.0,optimal,0,0,9.866544842720032,9.870090787000663
ml-competitor:lambdamart_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,122,369,7.52,0.0,optimal,0,0,7.890577391721308,7.893201818999842
ml-competitor:lambdamart_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,121,292,7.27,0.0,optimal,0,0,7.769978534430265,7.772344664999764
ml-competitor:lambdamart_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,115,278,7.53,0.0,optimal,0,0,7.925107779912651,7.927897773000041
ml-competitor:lambdamart_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,115,270,7.35,0.0,optimal,0,0,7.638578872196376,7.641125177000504
ml-competitor:lambdamart_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,119,300,7.12,0.0,optimal,0,0,7.493297606706619,7.495629078000093
ml-competitor:svmrank_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,135,306,8.34,0.0,optimal,0,0,8.761527850292623,8.764492324000457
ml-competitor:svmrank_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,96,278,7.66,0.0,optimal,0,0,8.152541543357074,8.155251858000156
ml-competitor:svmrank_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,103,282,8.33,0.0,optimal,0,0,8.692442685365677,8.695242765999865
ml-competitor:svmrank_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,134,319,8.41,0.0,optimal,0,0,8.773048371076584,8.776240506999784
ml-competitor:svmrank_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,140,307,8.22,0.0,optimal,0,0,8.628975765779614,8.63199792299929
gcnn:baseline,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,98,278,7.3,0.0,optimal,0,0,7.6009533535689116,7.674683737001033
gcnn:baseline,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,104,291,7.21,0.0,optimal,0,0,7.603255835361779,7.681111631000022
gcnn:baseline,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,97,257,7.53,0.0,optimal,0,0,7.900179108604789,7.973515081999722
gcnn:baseline,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,96,254,7.35,0.0,optimal,0,0,7.604467450641096,7.671734650999497
gcnn:baseline,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,92,234,7.02,0.0,optimal,0,0,7.326659656129777,7.396683735998522
gcnn:mean_convolution,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,120,281,7.44,0.0,optimal,0,0,7.758230369538069,7.835706450998259
gcnn:mean_convolution,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,95,259,7.24,0.0,optimal,0,0,7.571329673752189,7.631778458000554
gcnn:mean_convolution,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,89,252,7.54,0.0,optimal,0,0,7.866996645927429,7.941571747998751
gcnn:mean_convolution,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,95,255,7.45,0.0,optimal,0,0,7.727651359513402,7.803944273000525
gcnn:mean_convolution,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,108,255,7.26,0.0,optimal,0,0,7.555325794965029,7.646346323999751
gcnn:no_prenorm,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,101,285,7.32,0.0,optimal,0,0,7.582391214556992,7.660007123000469
gcnn:no_prenorm,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,90,226,7.11,0.0,optimal,0,0,7.368772278539836,7.431638510000994
gcnn:no_prenorm,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,94,270,7.57,0.0,optimal,0,0,7.982799352146685,8.043449947999761
gcnn:no_prenorm,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,101,254,7.45,0.0,optimal,0,0,7.738884235732257,7.808459698999286
gcnn:no_prenorm,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_21/instance_21.lp,89,238,7.14,0.0,optimal,0,0,7.459479862824082,7.527072887000031
internal:relpscost,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,19,153,10.32,0.0,optimal,53,0,11.056804944761097,11.061257467999894
internal:relpscost,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,50,194,10.51,0.0,optimal,63,0,11.010512258857489,11.014674935000585
internal:relpscost,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,35,172,9.86,0.0,optimal,52,0,10.366285980679095,10.369701363000786
internal:relpscost,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,21,149,9.47,0.0,optimal,48,0,9.98380667809397,9.987165743001242
internal:relpscost,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,19,153,10.04,0.0,optimal,52,0,10.571272507309914,10.574872786000924
ml-competitor:extratrees_gcnn_agg,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,137,313,9.08,0.0,optimal,0,0,9.762983737513423,9.766398816000219
ml-competitor:extratrees_gcnn_agg,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,132,357,9.22,0.0,optimal,0,0,9.814473523758352,9.818269505998614
ml-competitor:extratrees_gcnn_agg,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,131,352,9.15,0.0,optimal,0,0,9.79557879269123,9.798952064000332
ml-competitor:extratrees_gcnn_agg,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,139,331,8.94,0.0,optimal,0,0,9.441386509686708,9.444737410000016
ml-competitor:extratrees_gcnn_agg,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,149,341,9.72,0.0,optimal,0,0,10.360871525481343,10.364849534000314
ml-competitor:lambdamart_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,107,289,7.22,0.0,optimal,0,0,7.703727952204645,7.706392709998909
ml-competitor:lambdamart_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,117,361,7.44,0.0,optimal,0,0,7.790395614691079,7.793015455999921
ml-competitor:lambdamart_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,119,361,7.48,0.0,optimal,0,0,7.911645953543484,7.914514689999123
ml-competitor:lambdamart_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,107,332,7.02,0.0,optimal,0,0,7.384612238034606,7.387179290000859
ml-competitor:lambdamart_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,119,317,7.7,0.0,optimal,0,0,8.038034844212234,8.0407914970001
ml-competitor:svmrank_khalil,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,115,293,7.96,0.0,optimal,0,0,8.407417519949377,8.410225943000114
ml-competitor:svmrank_khalil,1,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,153,342,8.71,0.0,optimal,0,0,9.130172971636057,9.133874528000888
ml-competitor:svmrank_khalil,2,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,107,315,8.06,0.0,optimal,0,0,8.524484735913575,8.527921418000915
ml-competitor:svmrank_khalil,3,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,111,298,7.66,0.0,optimal,0,0,7.981077012605965,7.984381279000445
ml-competitor:svmrank_khalil,4,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,141,337,8.72,0.0,optimal,0,0,9.180480284616351,9.184160400998735
gcnn:baseline,0,small,../data/instances/setcover/test_500r_1000c_0.05d_100mc_10se/instance_22/instance_22.lp,109,334,7.52,0.0,optimal,0,0,7.977932325564325,8.052411939999729
