policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_19.lp,3,129,17.02,0.0,optimal,13,1,17.52137041836977,17.532282764999763
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_19.lp,3,106,14.35,0.0,optimal,16,1,14.747721701860428,14.757145383000534
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_19.lp,43,152,16.29,0.0,optimal,0,0,15.885961581021547,16.7427753259999
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_19.lp,43,153,14.98,0.0,optimal,0,0,14.494839508086443,15.350957315000414
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_19.lp,47,154,15.07,0.0,optimal,0,0,14.679478749632835,15.538099175999378
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_19.lp,47,163,15.72,0.0,optimal,0,0,15.305470082908869,16.16517180200026
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_19.lp,47,136,13.72,0.0,optimal,0,0,13.251299837604165,14.109207722000065
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_20.lp,17,141,18.34,0.0,optimal,40,0,18.935872996225953,18.94940795600087
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_20.lp,33,164,19.13,0.0,optimal,45,0,19.714599557220936,19.727431412000442
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_20.lp,15,164,20.77,0.0,optimal,43,0,21.334535846486688,21.348115918000985
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_20.lp,23,144,21.14,0.0,optimal,36,0,21.754008824005723,21.767992267999944
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_20.lp,25,168,21.35,0.0,optimal,59,0,21.873929049819708,21.888212131998444
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_20.lp,97,230,16.16,0.0,optimal,0,0,15.827705301344395,16.721453842999836
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_20.lp,145,255,18.27,0.0,optimal,0,0,18.091976502910256,19.0197374950003
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_20.lp,117,270,19.11,0.0,optimal,0,0,18.910456158220768,19.81849303999843
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_20.lp,85,235,19.23,0.0,optimal,0,0,19.09454169869423,19.97866033399987
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_20.lp,161,289,21.18,0.0,optimal,0,0,20.976005397737026,21.92044419800004
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_21.lp,313,600,66.14,0.0,optimal,145,0,67.92430115677416,67.96810656499838
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_21.lp,165,382,55.46,0.0,optimal,103,0,57.029385186731815,57.0641875729998
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_21.lp,173,353,50.05,0.0,optimal,94,0,51.30186455883086,51.33365531399977
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_21.lp,177,366,58.02,0.0,optimal,94,0,59.4675268381834,59.5041964560005
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_21.lp,193,427,54.62,0.0,optimal,117,0,55.818070540204644,55.851918828000635
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_21.lp,437,637,44.06,0.0,optimal,0,0,44.560449281707406,45.74228231400048
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_21.lp,344,538,37.26,0.0,optimal,0,0,37.470906211063266,38.62248885000008
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_21.lp,331,492,36.67,0.0,optimal,0,0,36.880637407302856,37.971222398000464
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_21.lp,359,502,42.88,0.0,optimal,0,0,43.317912032827735,44.43268710600023
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_21.lp,303,537,37.2,0.0,optimal,0,0,37.571475649252534,38.635804098001245
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_22.lp,1586,2260,125.03,0.0,optimal,281,0,128.46696014143527,128.54886537399943
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_22.lp,1983,3280,144.96,0.0,optimal,403,0,149.47552907466888,149.56993202800004
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_22.lp,1970,2986,186.54,0.0,optimal,395,0,191.41426586918533,191.53442297699985
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_22.lp,1977,2984,141.61,0.0,optimal,334,0,145.45755364000797,145.55004099299913
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_22.lp,1595,2603,115.58,0.0,optimal,351,0,118.77172829583287,118.84727186300006
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_22.lp,3103,4104,190.97,0.0,optimal,0,0,193.41777290590107,197.18150884699935
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_22.lp,2703,3684,137.69,0.0,optimal,0,0,139.64709255099297,142.64654663200054
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_22.lp,2310,2897,144.92,0.0,optimal,0,0,146.92406534217298,149.58549022400075
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_22.lp,3048,3800,154.82,0.0,optimal,0,0,156.58856961876154,159.7547274389999
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_22.lp,2159,2902,108.03,0.0,optimal,0,0,109.280995644629,111.78573112699996
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_23.lp,375,807,46.45,0.0,optimal,187,0,47.83375243097544,47.86625405099949
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_23.lp,131,369,31.05,0.0,optimal,109,0,31.91838645376265,31.9390109019987
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_23.lp,67,268,30.0,0.0,optimal,89,0,30.93333349004388,30.95217994199993
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_23.lp,83,248,28.13,0.0,optimal,108,0,28.904987344518304,28.923360604001573
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_23.lp,129,326,35.38,0.0,optimal,92,0,36.28965874388814,36.311892241999885
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_23.lp,470,771,32.87,0.0,optimal,0,0,32.90389233455062,34.098913371999515
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_23.lp,331,540,25.83,0.0,optimal,0,0,25.75383249670267,26.83182407899949
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_23.lp,271,449,27.28,0.0,optimal,0,0,27.190427979454398,28.227004721000412
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_23.lp,259,389,23.19,0.0,optimal,0,0,22.99745548516512,24.025331017001008
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_23.lp,251,399,26.95,0.0,optimal,0,0,26.849438088014722,27.86366515699956
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_24.lp,685,1111,127.09,0.0,optimal,238,0,130.57512296922505,130.64971016599884
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_24.lp,627,1141,128.37,0.0,optimal,293,0,131.57668061554432,131.63899101300012
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_24.lp,635,1020,125.63,0.0,optimal,198,0,128.67057895846665,128.72925985000074
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_24.lp,607,984,112.41,0.0,optimal,172,0,115.38177654892206,115.43613027799984
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_24.lp,601,1074,112.45,0.0,optimal,281,0,115.39278765209019,115.44742190899888
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_24.lp,869,1123,96.64,0.0,optimal,0,0,98.14570792578161,99.66966040299849
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_24.lp,921,1208,95.27,0.0,optimal,0,0,96.4444613661617,98.01533952600039
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_24.lp,1007,1362,110.23,0.0,optimal,0,0,111.68129264377058,113.33864991700102
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_24.lp,951,1251,105.35,0.0,optimal,0,0,106.86290476098657,108.4366550449995
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_24.lp,889,1183,95.93,0.0,optimal,0,0,97.57274153828621,99.15318883600048
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_25.lp,1957,2903,211.15,0.0,optimal,272,0,216.10909304209054,216.24392999299926
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_25.lp,1771,2434,187.94,0.0,optimal,244,0,192.8331511747092,192.95202516500103
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_25.lp,1903,2839,214.79,0.0,optimal,256,0,220.04818286187947,220.1849309019999
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_25.lp,1897,2764,178.57,0.0,optimal,246,0,183.30049975588918,183.41693055399992
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_25.lp,1825,2604,194.13,0.0,optimal,317,0,198.87147432006896,198.9966244520001
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_25.lp,2267,2967,184.04,0.0,optimal,0,0,186.51674311608076,189.18392178100112
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_25.lp,2117,2705,168.18,0.0,optimal,0,0,170.53087103366852,173.043031186
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_25.lp,2129,2708,174.26,0.0,optimal,0,0,177.06765547394753,179.61707716300043
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_25.lp,2089,2585,140.37,0.0,optimal,0,0,142.14479812420905,144.66003151599944
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_25.lp,2121,2651,166.36,0.0,optimal,0,0,169.03455829061568,171.57433356500042
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_26.lp,127,273,31.57,0.0,optimal,59,0,32.44015707820654,32.462489326997456
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_26.lp,119,301,25.78,0.0,optimal,45,0,26.657769639045,26.67475419299808
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_26.lp,19,122,29.92,0.0,optimal,46,0,30.54568960517645,30.564322505997552
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_26.lp,105,233,28.44,0.0,optimal,40,0,29.25996415503323,29.277913583002373
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_26.lp,119,263,30.19,0.0,optimal,56,0,31.048043532297015,31.0675680739987
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_26.lp,175,306,19.04,0.0,optimal,0,0,18.765724904835224,19.722394021999207
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_26.lp,167,292,17.2,0.0,optimal,0,0,16.834011893719435,17.792380719001812
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_26.lp,81,148,17.39,0.0,optimal,0,0,17.0778918415308,17.963548225998238
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_26.lp,165,279,17.94,0.0,optimal,0,0,17.735567796975374,18.68457531799868
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_26.lp,171,306,19.44,0.0,optimal,0,0,19.283518631011248,20.23674240100081
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_27.lp,3,132,15.93,0.0,optimal,23,0,16.413077417761087,16.42452264000167
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_27.lp,1,116,11.31,0.0,optimal,4,0,11.662695540115237,11.669382983000105
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_27.lp,3,122,14.15,0.0,optimal,11,0,14.563439717516303,14.572466835998057
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_27.lp,3,153,17.2,0.0,optimal,41,0,17.68812082707882,17.698955604999355
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_27.lp,1,136,13.46,0.0,optimal,15,0,13.794205645099282,13.802897439996741
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_27.lp,29,133,12.24,0.0,optimal,0,0,11.816178353503346,12.658399673000531
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_27.lp,31,140,11.95,0.0,optimal,0,0,11.476728539913893,12.320174171996769
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_27.lp,31,138,11.69,0.0,optimal,0,0,11.222094291821122,12.065830423001898
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_27.lp,22,128,13.19,0.0,optimal,0,0,12.75754620693624,13.596158060998278
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_27.lp,33,139,12.1,0.0,optimal,0,0,11.651747822761536,12.49703833500098
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_28.lp,107,309,40.04,0.0,optimal,110,0,41.16205217689276,41.188850948001345
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_28.lp,69,185,30.48,0.0,optimal,33,0,31.213946601375937,31.233216464002908
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_28.lp,73,237,34.74,0.0,optimal,53,0,35.7581193652004,35.77972435099946
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_28.lp,65,206,34.4,0.0,optimal,42,0,35.33910754323006,35.36037596700044
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_28.lp,97,285,40.17,0.0,optimal,79,0,41.22850948944688,41.25358213299842
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_28.lp,203,332,25.23,0.0,optimal,0,0,25.116404235363007,26.104283890999795
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_28.lp,220,322,24.73,0.0,optimal,0,0,24.543902287259698,25.54537966099815
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_28.lp,229,392,31.06,0.0,optimal,0,0,31.06416479870677,32.07582855000146
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_28.lp,211,351,27.21,0.0,optimal,0,0,27.091815931722522,28.086328282002796
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_28.lp,223,374,30.02,0.0,optimal,0,0,29.98948153667152,30.99356183599957
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_29.lp,103,276,33.61,0.0,optimal,46,0,34.45106844045222,34.47379578100299
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_29.lp,141,298,32.63,0.0,optimal,49,0,33.52732583321631,33.54809659999955
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_29.lp,109,248,32.09,0.0,optimal,44,0,33.00430845096707,33.02432948600108
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_29.lp,113,272,32.39,0.0,optimal,52,0,33.249695617705584,33.27019138399919
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_29.lp,113,273,31.05,0.0,optimal,40,0,31.931601338088512,31.95128514099997
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_29.lp,217,347,27.08,0.0,optimal,0,0,26.9541541300714,27.947993346002477
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_29.lp,343,461,27.51,0.0,optimal,0,0,27.372193552553654,28.460192128000926
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_29.lp,221,362,27.15,0.0,optimal,0,0,27.02299532108009,28.020446405000257
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_29.lp,224,394,29.61,0.0,optimal,0,0,29.48807088471949,30.49792268099918
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_29.lp,203,324,23.82,0.0,optimal,0,0,23.551962984725833,24.531179699002678
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_30.lp,119,333,47.33,0.0,optimal,100,0,48.42049524560571,48.43365976899804
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_30.lp,190,450,66.41,0.0,optimal,124,0,68.05939253047109,68.07503545500003
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_30.lp,208,432,63.9,0.0,optimal,120,0,65.50756554678082,65.52345770999818
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_30.lp,251,548,78.95,0.0,optimal,168,0,80.80309406667948,80.82327517700105
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_30.lp,83,302,43.26,0.0,optimal,102,0,44.14304165169597,44.15402913499929
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_30.lp,351,541,40.51,0.0,optimal,0,0,40.85288855060935,41.962486075000925
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_30.lp,448,643,53.96,0.0,optimal,0,0,54.5543807875365,55.76673501700134
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_30.lp,437,649,55.9,0.0,optimal,0,0,56.57073316164315,57.80218076000165
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_30.lp,425,631,50.58,0.0,optimal,0,0,51.05031041428447,52.21069929700025
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_30.lp,311,478,37.27,0.0,optimal,0,0,37.596151534467936,38.66552347000106
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_31.lp,5,132,13.96,0.0,optimal,12,0,14.376707086339593,14.383218645998568
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_31.lp,3,106,14.52,0.0,optimal,8,0,14.967789871618152,14.973691885003063
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_31.lp,5,103,13.93,0.0,optimal,8,0,14.384607169777155,14.39016822299891
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_31.lp,3,106,15.0,0.0,optimal,8,0,15.555398928001523,15.561198796000099
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_31.lp,5,117,12.13,0.0,optimal,8,0,12.571718130260706,12.576527102999535
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_31.lp,25,139,11.31,0.0,optimal,0,0,10.94062397070229,11.778650590997131
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_31.lp,23,111,12.46,0.0,optimal,0,0,12.004469338804483,12.839893241998652
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_31.lp,29,114,11.52,0.0,optimal,0,0,11.02043779566884,11.860256698997546
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_31.lp,23,115,12.96,0.0,optimal,0,0,12.668832829222083,13.504593905003276
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_31.lp,49,188,14.23,0.0,optimal,0,0,13.881913961842656,14.740452999001718
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_32.lp,123,291,46.3,0.0,optimal,39,0,47.56652433052659,47.58458813700054
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_32.lp,139,288,45.36,0.0,optimal,39,0,46.40429527685046,46.42015940499914
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_32.lp,74,184,41.7,0.0,optimal,38,0,42.60309082455933,42.61816038899997
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_32.lp,158,290,52.09,0.0,optimal,51,0,53.238418182358146,53.25725435400091
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_32.lp,105,223,45.62,0.0,optimal,43,0,46.67102740891278,46.68777367399889
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_32.lp,274,470,41.92,0.0,optimal,0,0,42.109147761017084,43.13368600600006
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_32.lp,291,538,45.87,0.0,optimal,0,0,46.15234616212547,47.20070820500041
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_32.lp,278,423,45.4,0.0,optimal,0,0,45.55102349817753,46.54792779900163
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_32.lp,380,517,52.49,0.0,optimal,0,0,52.853782622143626,53.989264097999694
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_32.lp,281,446,47.84,0.0,optimal,0,0,48.06271545402706,49.11370587500278
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_33.lp,135,313,43.67,0.0,optimal,49,0,44.849259639158845,44.87361892899935
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_33.lp,103,300,44.5,0.0,optimal,67,0,45.68826919607818,45.711190676000115
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_33.lp,115,312,45.39,0.0,optimal,65,0,46.404605738818645,46.42846318699958
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_33.lp,91,282,43.56,0.0,optimal,73,0,44.62863260880113,44.65138781499991
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_33.lp,103,267,43.03,0.0,optimal,52,0,44.14343530125916,44.16581867000059
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_33.lp,233,408,38.17,0.0,optimal,0,0,38.47472092695534,39.4905821579996
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_33.lp,245,393,37.06,0.0,optimal,0,0,37.23646780103445,38.25753639100003
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_33.lp,218,383,33.37,0.0,optimal,0,0,33.40471639484167,34.40097471500121
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_33.lp,229,399,33.27,0.0,optimal,0,0,33.31006699241698,34.31494815299811
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_33.lp,211,372,33.07,0.0,optimal,0,0,33.31035511009395,34.302328965000925
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_34.lp,33,173,37.55,0.0,optimal,70,1,38.55271118506789,38.57335664900165
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_34.lp,45,244,46.88,0.0,optimal,111,0,48.075180856511,48.09983508100049
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_34.lp,41,198,46.76,0.0,optimal,92,0,47.939983842894435,47.964811904999806
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_34.lp,39,236,40.58,0.0,optimal,87,0,41.64918258227408,41.670296912001504
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_34.lp,59,228,43.93,0.0,optimal,107,0,45.16338765248656,45.186446497998986
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_34.lp,167,258,24.66,0.0,optimal,0,0,24.516860906034708,25.452168728999823
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_34.lp,163,284,28.7,0.0,optimal,0,0,28.619437720626593,29.565236998001637
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_34.lp,125,233,27.9,0.0,optimal,0,0,27.922559909522533,28.83924085599938
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_34.lp,149,297,28.29,0.0,optimal,0,0,28.34208470582962,29.276704727002652
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_34.lp,149,256,27.2,0.0,optimal,0,0,27.057247130200267,27.991533216998505
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_35.lp,53,226,30.2,0.0,optimal,57,0,30.901559978723526,30.90960663399892
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_35.lp,65,226,22.51,0.0,optimal,39,0,23.05604007653892,23.061197666000226
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_35.lp,43,180,28.49,0.0,optimal,46,0,29.08833255805075,29.0944498079989
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_35.lp,53,228,29.68,0.0,optimal,56,0,30.47754062898457,30.483939163998002
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_35.lp,59,208,28.14,0.0,optimal,37,0,28.888105630874634,28.893819830998837
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_35.lp,167,359,24.46,0.0,optimal,0,0,24.367669390514493,25.3153001210012
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_35.lp,135,252,15.56,0.0,optimal,0,0,15.24165104329586,16.15921616000196
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_35.lp,163,268,21.1,0.0,optimal,0,0,20.85797498561442,21.789039711999067
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_35.lp,131,287,23.01,0.0,optimal,0,0,22.890650361776352,23.783384955000656
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_35.lp,97,227,19.68,0.0,optimal,0,0,19.409930447116494,20.30474863699783
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_36.lp,55,209,38.63,0.0,optimal,37,0,39.498078010976315,39.51741540199873
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_36.lp,57,189,28.88,0.0,optimal,27,0,29.631533570587635,29.64673087399933
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_36.lp,41,210,36.54,0.0,optimal,47,0,37.33765123784542,37.35516260900113
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_36.lp,25,174,33.02,0.0,optimal,34,0,33.98047072067857,33.99641382799746
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_36.lp,37,211,35.07,0.0,optimal,62,0,35.894240736961365,35.913499469999806
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_36.lp,187,419,33.66,0.0,optimal,0,0,33.527795976027846,34.50696144799804
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_36.lp,121,255,23.38,0.0,optimal,0,0,23.235157437622547,24.157926081999904
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_36.lp,133,306,24.22,0.0,optimal,0,0,23.976573744788766,24.910172981999494
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_36.lp,127,285,26.05,0.0,optimal,0,0,25.88321384973824,26.814234370998747
gcnn:baseline,100,small,../data/instances/facilities/test_100_100_5/instance_36.lp,121,258,22.92,0.0,optimal,0,0,22.6608764231205,23.582268289999774
internal:relpscost,20,small,../data/instances/facilities/test_100_100_5/instance_37.lp,49,175,19.5,0.0,optimal,33,0,20.08137610554695,20.096693506999145
internal:relpscost,40,small,../data/instances/facilities/test_100_100_5/instance_37.lp,35,173,17.64,0.0,optimal,38,0,18.177206153050065,18.190045625000494
internal:relpscost,60,small,../data/instances/facilities/test_100_100_5/instance_37.lp,29,187,21.68,0.0,optimal,52,0,22.282399812713265,22.298357054001826
internal:relpscost,80,small,../data/instances/facilities/test_100_100_5/instance_37.lp,43,177,17.9,0.0,optimal,36,0,18.356310479342937,18.369545224999456
internal:relpscost,100,small,../data/instances/facilities/test_100_100_5/instance_37.lp,19,169,20.22,0.0,optimal,40,0,20.872622834518552,20.887480141002015
gcnn:baseline,20,small,../data/instances/facilities/test_100_100_5/instance_37.lp,153,304,18.58,0.0,optimal,0,0,18.331715350970626,19.273135874998843
gcnn:baseline,40,small,../data/instances/facilities/test_100_100_5/instance_37.lp,167,311,19.42,0.0,optimal,0,0,19.165894508361816,20.117716210999788
gcnn:baseline,60,small,../data/instances/facilities/test_100_100_5/instance_37.lp,175,330,19.73,0.0,optimal,0,0,19.408274544402957,20.368056660998263
gcnn:baseline,80,small,../data/instances/facilities/test_100_100_5/instance_37.lp,189,324,17.43,0.0,optimal,0,0,17.13582232967019,18.103543867000553
