policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_88.lp,1089,1580,116.99,0.0,0.0066952693720816045,0.0066952693720816045,0.005204631244980856,optimal,0,0,118.93379616737366,120.76249017900045
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_88.lp,949,1359,87.95,0.0,0.006281535618409195,0.006085387219678363,0.005673348394917629,optimal,0,0,88.83489152230322,90.44264684999871
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_88.lp,960,1419,114.43,0.0,0.0065492781937610415,0.006348643259675803,0.005402902033236485,optimal,0,0,116.09672765433788,117.77595308899981
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_89.lp,167,325,22.78,0.0,0.0030532772456637767,0.0030532772456637767,0,optimal,0,0,22.60270332917571,23.598327974999847
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_89.lp,29,154,15.06,0.0,0,0,0,optimal,0,0,14.735957922413945,15.57075711500147
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_89.lp,39,166,17.17,0.0,0,0,0,optimal,0,0,16.80219736509025,17.645168159000605
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_89.lp,57,194,16.99,0.0,0,0,0,optimal,0,0,16.710086392238736,17.57144992800022
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_89.lp,29,106,12.37,0.0,0,0,0,optimal,0,0,12.192857626825571,13.016870081999514
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_90.lp,93,252,20.29,0.0,0.0016960157556518134,0,0,optimal,0,0,20.120519924908876,20.993554961998598
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_90.lp,93,229,19.02,0.0,0.0018958199977190573,0,0,optimal,0,0,18.94656296633184,19.81798945099945
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_90.lp,105,255,20.47,0.0,0.0015242255990463242,0.00035508707204675487,0,optimal,0,0,20.254939870908856,21.136647586001345
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_90.lp,109,268,19.99,0.0,0.001952433821700859,0.0004595534434689919,0,optimal,0,0,19.826855337247252,20.710729028996866
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_90.lp,107,244,17.45,0.0,0.001368214604978486,0.0007032429123683683,0,optimal,0,0,17.213419124484062,18.09592035300011
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_91.lp,294,481,33.88,0.0,0.0031543465122437866,0.0029518540849604487,0.001937923885561254,optimal,0,0,33.817160012200475,34.8483238459994
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_91.lp,354,546,38.39,0.0,0.003336623293655705,0.003336623293655705,0.0027150174314288533,optimal,0,0,38.609353203326464,39.74276997099878
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_91.lp,271,457,30.82,0.0,0.002902151554095306,0.002299927975407129,0.0013435269681011258,optimal,0,0,30.918669840320945,31.928787939999893
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_91.lp,253,463,31.23,0.0,0.0028640654188008268,0.0028640654188008268,0.0016487524736392596,optimal,0,0,31.21580042503774,32.22757866000029
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_91.lp,251,429,34.19,0.0,0.003195304156895935,0.0029315399057152827,0.0015221539562668624,optimal,0,0,34.34602342173457,35.3432177020004
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_92.lp,97,215,23.55,0.0,0.0025341614365890467,0,0,optimal,0,0,23.46813458018005,24.3420074329988
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_92.lp,79,230,22.9,0.0,0.0016187166933145855,0,0,optimal,0,0,22.63975121639669,23.509722383001645
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_92.lp,85,229,20.69,0.0,0.00200308904167779,0,0,optimal,0,0,20.503874883055687,21.375860288000695
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_92.lp,113,305,32.19,0.0,0.0028687277900810325,0.0015177915024361854,0,optimal,0,0,32.18728503026068,33.08436199700009
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_92.lp,81,223,21.33,0.0,0.0021034070474935385,0,0,optimal,0,0,21.157205073162913,22.024585746999946
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_93.lp,995,1316,126.82,0.0,0.005850663513353089,0.005153263075395768,0.00500303840577078,optimal,0,0,128.75207118690014,130.37123164100194
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_93.lp,1210,1560,149.13,0.0,0.006671566035518047,0.006671566035518047,0.006201326233821805,optimal,0,0,151.30857926793396,153.17293785600123
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_93.lp,1185,1577,149.3,0.0,0.007305843450145329,0.006663260349695047,0.006405423099711166,optimal,0,0,151.65883342921734,153.5108526920012
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_93.lp,1102,1455,136.72,0.0,0.006664233085203146,0.005987746596982716,0.005660613115061407,optimal,0,0,138.43355216644704,140.21812532499825
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_93.lp,902,1171,110.0,0.0,0.007116305237529038,0.006578183822094929,0.0061378011608665085,optimal,0,0,111.94411632604897,113.50257562499974
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_94.lp,473,694,30.57,0.0,0.0023935207157825865,0.0022595076064171635,0.0017533782312787304,optimal,0,0,30.644968139007688,31.80235477899987
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_94.lp,557,798,35.92,0.0,0.003172596561187287,0.0028250606545884983,0.002205225556166504,optimal,0,0,35.98234151303768,37.19989165300285
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_94.lp,567,764,35.93,0.0,0.0031778366857520275,0.0027727110688125626,0.002245133195398252,optimal,0,0,36.21341403387487,37.43487359299979
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_94.lp,569,830,37.6,0.0,0.0026654264968020507,0.0024382832082254758,0.0023899200384451705,optimal,0,0,37.84879286773503,39.06803671799935
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_94.lp,465,683,32.05,0.0,0.0022500055818811993,0.001978412008850703,0.00183265674240368,optimal,0,0,32.32497259601951,33.47509931199966
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_95.lp,247,408,33.38,0.0,0.002721643193177868,0.002721643193177868,0.0015845380612651227,optimal,0,0,33.49009674042463,34.49237406099928
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_95.lp,297,474,47.78,0.0,0.0034027675953915253,0.0025938979162587533,0.001981013291446979,optimal,0,0,48.489870462566614,49.53249984899958
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_95.lp,245,415,41.81,0.0,0.002736464629799599,0.0021424446771385395,0.0015409491753221698,optimal,0,0,42.52797719463706,43.53235566099829
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_95.lp,269,464,41.95,0.0,0.0024066080070707764,0.0021632732529113033,0.0017043313992333856,optimal,0,0,42.62150629796088,43.64339223099887
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_95.lp,265,419,41.94,0.0,0.0033265785315777147,0.0022764412182140654,0.0012834000721734233,optimal,0,0,42.55602241307497,43.575375067001005
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_96.lp,313,550,29.63,0.0,0.004142501146426137,0.003791935486678712,0.0021927342465299414,optimal,0,0,29.570523781701922,30.645404291997693
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_96.lp,337,553,27.94,0.0,0.0028423790892796973,0.0026766605758398497,0.00219566103129538,optimal,0,0,27.922437028959394,28.976376708000316
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_96.lp,269,478,26.08,0.0,0.002504131735769859,0.0018895288441900828,0.0013674930152058299,optimal,0,0,26.177605928853154,27.189690950999648
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_96.lp,305,531,27.76,0.0,0.0026540570493579895,0.0024603026818466843,0.002248497675335234,optimal,0,0,27.753159511834383,28.787628343001415
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_96.lp,205,398,26.92,0.0,0.0025240661281710824,0.002262856869301324,0,optimal,0,0,27.052699958905578,28.013801477001834
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_97.lp,118,204,30.08,0.0,0.004255114092877013,0.001234774575815858,0,optimal,0,0,30.107961321249604,31.020435245001863
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_97.lp,113,187,22.96,0.0,0.002744079160076526,0.001332292737856584,0,optimal,0,0,22.830677945166826,23.725866840999515
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_97.lp,110,187,22.45,0.0,0.0014582389890394538,0.0009636734820159532,0,optimal,0,0,22.294832710176706,23.188638764000643
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_97.lp,113,182,21.75,0.0,0.0021837963654016443,0.0009799673913274696,0,optimal,0,0,21.557613672688603,22.452728918000503
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_97.lp,117,188,22.65,0.0,0.0028399474555451934,0.0011878987163183182,0,optimal,0,0,22.399183068424463,23.297012969000207
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_98.lp,92,249,17.44,0.0,0.0008550924063922922,0,0,optimal,0,0,17.176352057605982,18.052142371998343
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_98.lp,59,202,15.22,0.0,0.0005794355216246245,0,0,optimal,0,0,14.87512986548245,15.722924746998615
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_98.lp,91,243,17.22,0.0,0.001043083085806423,0,0,optimal,0,0,16.95415266789496,17.826237690998823
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_98.lp,73,201,16.65,0.0,0.0006981300081685187,0,0,optimal,0,0,16.565895142033696,17.427243649999582
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_98.lp,65,141,14.59,0.0,0.0007739217536011819,0,0,optimal,0,0,14.241600034758449,15.091873068002315
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_99.lp,270,440,24.93,0.0,0.0023441899837263382,0.002299452328423213,0.0015208224618036505,optimal,0,0,24.705973874777555,25.71518321399708
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_99.lp,285,477,25.75,0.0,0.0026171230661443416,0.0021102168830297906,0.0018175127270622202,optimal,0,0,25.73298294097185,26.73174827099865
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_99.lp,260,454,27.8,0.0,0.0023919837259446827,0.0023137650618211057,0.0015697906405206688,optimal,0,0,27.646969366818666,28.649111210997944
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_99.lp,293,473,31.88,0.0,0.0027914080194202935,0.002029860491216526,0.0016864981668340674,optimal,0,0,32.12186578847468,33.14293844400163
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_99.lp,302,479,32.65,0.0,0.0027506309263848343,0.00247104664597499,0.0017317486019200416,optimal,0,0,32.62872459180653,33.660684319998836
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_100.lp,47,182,16.85,0.0,0,0,0,optimal,0,0,16.54524297453463,17.381123112998466
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_100.lp,54,198,18.45,0.0,0,0,0,optimal,0,0,18.13371136598289,18.976398973998585
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_100.lp,153,272,16.67,0.0,0.002005421270038635,0.0013583387071901768,0,optimal,0,0,16.441477220505476,17.35393219300022
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_100.lp,39,135,14.77,0.0,0,0,0,optimal,0,0,14.470605373382568,15.300056662003044
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_100.lp,57,206,18.57,0.0,0,0,0,optimal,0,0,18.30056349374354,19.14443762600058
