policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_26.lp,632,4843,180.208655,0.0016792989711327914,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.2086834013462,180.20123204499941
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_26.lp,644,4726,180.100675,0.0016913397712703733,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.10069794021547,180.1760467690001
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_26.lp,622,4758,180.007311,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.00733797438443,179.97489770099946
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_26.lp,9328,16323,180.060563,0.0015844118027388198,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.06058577261865,187.7919315729996
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_26.lp,9607,16317,180.002131,0.00161725214739372,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00216229073703,188.0281746949995
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_26.lp,9576,16531,180.003792,0.0016207767621445174,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00381135568023,188.1991226980008
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_31.lp,593,4742,180.135209,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.13523104600608,180.19280793599955
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_31.lp,620,4702,180.034666,0.001706511851510995,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.03468841686845,180.08276703899992
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_31.lp,616,4752,180.138541,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.1385825537145,180.16118439399997
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_31.lp,9402,16398,180.001729,0.0015838475193820688,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.00175323709846,188.06020738699954
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_31.lp,9648,16382,180.005143,0.00161725214739372,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00516317039728,188.1283129479998
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_31.lp,9512,16467,180.009574,0.0016207767621445174,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00959493219852,187.97719356400012
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_36.lp,622,4833,180.054301,0.0016837547352699651,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.05432547442615,179.90996973999972
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_36.lp,642,4724,180.258695,0.0016913397712703733,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.25872223079205,180.29658318900056
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_36.lp,629,4766,180.119532,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.11956340633333,180.15702753799997
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_36.lp,8622,15349,180.004728,0.001586885935980032,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.0047490540892,187.2757419010004
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_36.lp,9025,15537,180.007049,0.0016181655438642188,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0070709977299,187.47248126699924
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_36.lp,8778,15714,180.003402,0.0016208052599515623,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00342451408505,187.16402919600114
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_41.lp,582,4731,180.221517,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.22154647670686,180.27404598499925
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_41.lp,599,4672,180.141144,0.0017115610633397509,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.14117543958127,180.19590002599944
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_41.lp,601,4737,180.077241,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.077265875414,180.1439198850003
