policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,109,8.988331,0.0,0,0,0,0,0,0,0,optimal,0,0,8.98841819819063,9.717321065000078
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.486288,0.0,0,0,0,0,0,0,0,optimal,0,0,6.486343489959836,7.19080608299987
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_8.lp,37,178,20.071605,0.005122907884715941,0,0,0,0,0,0,0,timelimit,0,0,20.07169832661748,20.082835844999863
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_8.lp,31,176,19.611142,0.0,0,0,0,0,0,0,0,optimal,0,0,19.611208075657487,19.62033498200003
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_8.lp,24,174,20.002213,0.0048525801624412,0,0,0,0,0,0,0,timelimit,0,0,20.002260585315526,20.011494484999957
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_8.lp,21,149,20.002226,0.0051048840531870724,0,0,0,0,0,0,0,timelimit,0,0,20.00228440761566,20.01161340999988
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_8.lp,36,234,20.002132,0.004313996955473372,0,0,0,0,0,0,0,timelimit,0,0,20.002180251292884,20.01031837100004
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_8.lp,60,194,20.000602,0.004798975723978753,0.004798975723978753,0,0,0,0,0,0,timelimit,0,0,20.00066256709397,20.912995608000074
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_8.lp,17,138,13.716697,0.0,0,0,0,0,0,0,0,optimal,0,0,13.71673736255616,14.534596625999939
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_8.lp,17,143,14.951196,0.0,0,0,0,0,0,0,0,optimal,0,0,14.951237982138991,15.771572365999873
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_8.lp,22,141,18.712402,0.0,0,0,0,0,0,0,0,optimal,0,0,18.712458254769444,19.540458774999934
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_8.lp,15,136,14.8706,0.0,0,0,0,0,0,0,0,optimal,0,0,14.870647528208792,15.687751595999998
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_9.lp,61,226,20.001998,0.002788647318244043,0.0029300627604861144,0,0,0,0,0,0,timelimit,0,0,20.002061212435365,20.013458231000186
